Mun doalan dán sártni dárogillii - dál han buohkat dihtet ahte mun máhtán sámegiela , ja mu sárdni lea sámegiela máidnun maid hálidan ahte dážat ge galget 	áddet 	. ¶
– Min mielas lea Riddu Riđđu lea stuorát ja deháleabbo go mii Davvi-Norggas 	áddet 	. ¶
HÁLIDAT GO OAHPPAT LOHKAT JA ČÁLLIT SÁMEGIELA ISAK SABA GUOVVDÁŠ ÁLGGAHA GIELLAKURSSA - SÁMÁS SÁMÁS lea kursa dutnje gii : Ž 	áddet 	ja hálat sámegiela Ž it čále sámegiela Ž dárbbašat lohkat ja čállit sámegiela Ž hálidat dál álgit // oahppagoahtit¶
ISAK SABA GUOVDDÁŠ álggaha giellakurssa dutnje gii Ž máhtát oalle ollu sámegiela , muhto it hála Ž 	áddet 	sámegiela oalle bures Ž ja háliidat hállagoahtit sámegiela¶
Iige ortnega leat álki 	áddet 	sivas go hálddašeami leat juohkán máŋga stáhtalaš organaid gaskka . ¶
Nygård sáhttá muhtin muddui 	áddet 	go olbmot leat reageren su ekstrema giellageavaheapmái . ¶
- Orru leamen váttis 	áddet 	ahte bieggamillot sáhttet bilidit olles Nuorta - Finnmárkku , gosa ollu bieggamillot galget . ¶
- Orru leamen váttis 	áddet 	ahte bieggamillot sáhttet bilidit olles Nuorta - Finnmárkku , gosa ollu bieggamillot galget . ¶
“ Manne it sámás go 	áddet 	? ¶
Dainna lágiin lea sorron maid vigihis olmmoš narkotihkka áššái , muhto liikká galggaše buohkat 	áddet 	ahte juoga lea boastut go dákkár fálaldagaid ožžot . ¶
Ritva ii sáhte 	áddet 	man láhkái Anja nagoda ja veadjá leat mielde nu ollu doaimmain . ¶
Mii 	áddet 	bures go sis lea váttis vajáldahttit dan dásseárvvu ságastallama oktavuođas . ¶
	áddet 	go ? ¶
Midjiide lea váttis 	áddet 	mearrádusa . ¶
Dan mii muhtun muddui sáhttit 	áddet 	. ¶
Min mielas lea váttis 	áddet 	manne eiseválddit eaivel leat addán lágalaš stággovuoigatvuođa Deanuleagi fásta ássiide . ¶
« Lea váttis 	áddet 	manne eiseválddit eaivel leat addán lágalaš stággovuoigatvuođa Deanuleagi fásta ássiide . ¶
Iige ortnega leat álki 	áddet 	sivas go hálddašeami leat juohkán máŋga stáhtalaš organaid gaskka . ¶
– Mun doaivvun su 	áddet 	ahte mii dárbbašit historjjálaš vuođđodutkamiid , lohká Pekka Aikio . ¶
– Lea hui dehálaš bidjat fuopmášumi sohkabealperspektiivii , ahte 	áddet 	sámi servodaga sosiálalaš , kultuvrralaš ja ekonomalaš dili ja man guvlui leat manname maiddái boahtteáiggi hárrái . ¶
Justa dan sáhttá leat váttis 	áddet 	go Thor Aage ii leat ieš nagodan dustet njuovančorragiid dán dálvvi buot okto . ¶
– Balan eiseválddiide šaddat váddáseabbun 	áddet 	manne galget addit eana- ja čáhcevuoigatvuođaid maiddái daid sápmelaččaide geat orrot olggobeale definerejuvvon álgoálbmotguovllu . ¶
– In jáhke sin 	áddet 	manne dušše Finnmárku lea definerejuvvon álgoálbmotguovlun . ¶
Sohkabealleperspektiiva sáhtášii addit ođđa vejolašvuođaid 	áddet 	sámi servodaga girjásvuođa ja máŋggabealatvuođa . ¶
Go mii mánát eat galgan 	áddet 	, de hálle sii dan čiegus ollesolbmo giela . ¶
– Jus gildet , de kundariidda várra lea váigat 	áddet 	go taksivuoddji ferte biehttalit sáhtosteamis , Esa Guttorm árvala . ¶
Muhto mađe guhkit mii digaštallat eana- ja čáhcevuoigatvuođain , dađe buorebut 	áddet 	manne lea dehálaš váldti vuhtii álbmorievttálaš gáibádusaid . ¶
– 	Áddet 	go boazosápmelaččaid vuostehágu ? ¶
— Maiddái danne galggaše 	áddet 	, ahte ii leat dohkálaš badjelgeahččat ovtta joavkku - sámiid - vuoigatvuođaid , oaivvilda Baer . ¶
Seammás dovddasta , ahte sus lea váttis 	áddet 	mas sátnejođiheaddji ja Bargiidbellodat ballá . ¶
– Juste danin leage midjiide váttis 	áddet 	manne Beaivváš Sámi Teáhter dán jagis guovtte geardde lea dušše šuvihan Unjárgga meattá Čáhcesullui . ¶
Dan mii šállošat , ja doaivut eiseválddiid 	áddet 	ahte lea dárbu juolludit eambbo ruđaid midjiide . ¶
Su sániid ii leat vejolaš 	áddet 	earáláhkái go nu ahte álbmotrievttis ” lea leamaš eahpegorrelaš stuorra sadji sihke juridihkalaš ja politihkalaš digáštallamiin sámi vuoigatvuođaid ja beroštumiid ektui ” . ¶
– Boazodoallohálddahus lea sádden garra reivviid , máid ii sáhte 	áddet 	eará láhkái go ahte Kárájoga ealut galget bákkus lohkot . ¶
Vaikko mii leat ON statistihka njuonnožis , de ii sáhte 	áddet 	dan nu ahte Norggas eai gávdno makkárge váttisvuođat . ¶
– Dan olbmá veattášin dassážii go oaččun su 	áddet 	movt sápmelaččat leat geavahan ja ain geavahit luonddu , muhto dat soaittášii váldit hui guhkes áiggi . ¶
Sámi spábbačiekčanpresideantta mielas lea hui somá go Sámi riikajoavkočiekčan lea mielde Oddsas , muhto iežas ii loga 	áddet 	das maide . ¶
Odelslága lávdegotti nubbejođiheaddjái ii leat váttis 	áddet 	várrehusa ahte sámeguovlluin sáhttet buollát dikkit bearrašiid sisa , jus boarraseabbu odeliin gáibida váhnema eanandoalu vaikko nuorat galggašii árbet sámi dološ vieru mielde . ¶
Mii 	áddet 	bures manne NBR jođiheaddji nu garrasit vuostálastá seaguhit boazudoalu oktasaš láhkii . ¶
Dattetge 	áddet 	bures go sámepolitihkárat ballet soahpamuša leat roassun sámi eanandollui . ¶
Dutkamuš ávžžuha universitehtaid váldit stuorát geatnegasvuođa oahpasmuvvat eará go ođđaáigásaš , oarjemáilmmi árbevirrui vuođđuduvvi vugiide 	áddet 	ja dulkot máilmmi . ¶
iežaset máilmmegovaid váldovuogadaga vugiide 	áddet 	máilmmi , čilge Kuokkanen¶
Dan galggáše maiddái politiijat 	áddet 	. ¶
BIVDÁ EALGABIVDIID 	ÁDDET 	MEARRÁDUSA : – Vuosttažettiin fertet mii gáhttet luonddu , lohká Kárášjoga sierra vuodjenlohpelávdgotti ovdaolmmoš Rávdná Anti . ¶
– Mii doalahit dán ovttamielalaš mearrádusa lávdegottis , dan fertejit Kárášjoga ealgabivdit dál 	áddet 	, deattuha Anti . ¶
Bihtta lea máilmmalaš ja dan galget buot olbmot 	áddet 	. ¶
– Mii leat analfabehtat iežamet gielas , muhto dán girjji bohet sihke suopmelaččat , gárjillaččat , durdnosleagilaččat ja esttelaččat 	áddet 	. ¶
Muhto guovllustivrra jođiheaddji ii loga alcces váttisin 	áddet 	gažaldaga mi lea čuožžilan , go das lea sáhka orohagaid ruđain maid dušše dat iešguđet orohagat sáhttet geavahit iežaset doaimmaide . ¶
Ii ge loga 	áddet 	makkár buoret gelbbolašvuohta galggašii leat Nuorta-Finnmárkku guovllustivrras , mas čohkkájit eará boazodoallit , mearrádallat sin ruđaid badjel . ¶
Faust muitalusa lea álki 	áddet 	, go dramatihkkar Jesper B . ¶
– Mii fertet bágget eiseválddiid 	áddet 	¶
– Jus eiseválddit eará láhkái eai áddešgoađe sámi oahpaheaddjiid váttis dili , de fertet mii duođas bargagoahtit vai gávnnahit vugiid mo bágget sin 	áddet 	. ¶
– Dáža dearvvašvuođadikšái lea veadjemeahttun 	áddet 	, ja dasto veahkehit sámi máná geas leat psykologalaš váttisvuođat . ¶
Mii doaivut Sámedikki buktit ovttajienalaš cealkámuša , ja dakkár cealkámuša maid eiseválddit eai sáhte 	áddet 	boastut . ¶
Bealušteaddji Trygve Staff ii lean ovttaoaivlis su vihtaniid sáhttit 	áddet 	dien láhkái . ¶
Doaivvun áirasiid dađistaga 	áddet 	mii lea dohkálaš ja mii ii . ¶
Dan sáhttit 	áddet 	. ¶
In riekta sáhte 	áddet 	manne Statskog SF direktevra , Asbjørn Mathisen , ja Statskog SF stivrrajođiheaddji ja Stuorradikki ovddeš presidenta , Kirsti Kolle Grøndahl , dovdaba iežaska hejot meannuduvvon Ole Henrik Magga kritihkas Statskog SFii . ¶
Norgga vuogádat lea moalkái , byråkráhtalaš ja váttis 	áddet 	. ¶
Danne soaitit šaddat gieldda váidit , go dán ii sáhte 	áddet 	eará go suolavuohtan . ¶
Dego eará eamiálbmogat leat deattuhan , mii galgat 	áddet 	, mat min dološ vierut ledje ja hábmet dálá doaimmaideamet ja árvvuideamet dan árbevieru ala . ¶
– Guolástusministtara ákkastallama lea váttis 	áddet 	. ¶
– Dat gal láve 	áddet 	jus ii sáhte mahkáš giđđajohttimis boahtit juste daid vuosttaš árgabeivviide maŋŋel beassážiid . ¶
Mii 	áddet 	bures go Balto ii šat hálit joatkit nie go dilli lea dál . ¶
Ja mo mii galgat sáhttit 	áddet 	dákkár mánáid jus mis ii leat gelbbolašvuohta sámi mytologiijas , jearra Arnhild Somby . ¶
SFFa neahttasiidduin lea okta guhkes ášši maid ii leat vejolaš 	áddet 	, mii muitala organisašuvnna buriid ja mii systemáhtalaččat duolbmu ovttaskas olbmuid ja Ságat aviissa . ¶
– Doaivvun Ovddádusbelloga 	áddet 	, ahte Sámediggi lea buorrin buot Norgga demokratiijii . ¶
– Mii eat sáhte 	áddet 	manne Norgga stáhta nu garrasit hálida oaguhit eret sámi árbevirolaš ealáhusa , mii ii leat ovtta ge ovddas . ¶
Dan ii sáhte 	áddet 	eará láhkái go ahte Sámediggi lea dáhtton bissehit boazologu heiveheami dassá ođđa boazodoalloláhka lea fámus , dadjá GJSL áirras Berit Marie Eira . ¶
Dan ii sáhte 	áddet 	eará láhkái go ahte Sámediggi lea dáhtton bissehit boazologu heiveheami dassá ođđa boazodoalloláhka lea fámus , lohká Eira . ¶
Saxi lohká iežas 	áddet 	ahte ollusiidda lea meahcásteapmi dehálaš , muhto oaivvilda ahte jus áigot gáhttegoahtit luonddu , de ferte čavget sierravuodjenlohpepraksisa . ¶
Gal don 	áddet 	maid oaivvildan ? ¶
Sámi aviissat leat guhkit áiggi rahčan oažžut eiseválddiid 	áddet 	manne lea dehálaš nannet sámi aviissaid . ¶
Olbmot sáhttet 	áddet 	sámedikki stajidit ruđaid , seammás go lea almmolašgeafivuohta min birrasis , lohká Marianne Balto Henriksen Balto preassadieđáhusastis . ¶
Mii 	áddet 	go gielddat geafivuođas hálidit geavahit giellaruđaid nu friddja go vejolaš . ¶
Ii loga Sæther 	áddet 	Sámeálbmot Bellodaga áirasa Nystad balu . ¶
Lei sihke miellagiddevaš ja mii oahpaimet ollu ja dál 	áddet 	buorebut mo vuogádat doaibmá , ja guđe ovddasvástádussuorggit gullet iešguđet departementii . ¶
- Mii 	áddet 	buorebut mo sámeáššit meannuduvvojit departemeanttain , ja manne dávjá váldá nu guhkes áiggi ovdalgo mearrádusat dahkkojuvvojit , lohká Ingá , ja namuha gulaskuddamiid ja raporteremiid ovdamearkan . ¶
Eallilan boazodoallonissonolmmoš Karen Siri Logje ii jáhke eiseválddiid 	áddet 	makkár balu boktet bággonjuovvanáitagiiguin , go eai máhte smiehttat mot lea massit olles ealu bákkus . ¶
Daid lohku lea nu stuoris ahte measta ii bat leatge vejolaš 	áddet 	. ¶
Ja dien váttivuođa galggašii sihke Sæther ja Vedhugnes 	áddet 	. ¶
Lea movttidahtti fuomášit ahte Sámi allaskuvlla journalistastudeanttat bidjet návccaid 	áddet 	riikkaidgaskasaš álgoálbmotdoaimmaid . ¶
Vaikko mii 	áddet 	suohkana fertet seastit , de miige , nu movt Ášu váldodoaimmaheaddji dahká , imaštallat Guovdageainnu suohkana mearrádusa . ¶
Seammás Saba lohká máiddái 	áddet 	daid jienasteaddjiid hui bures geat hálidit nissonolbmo bajimužžii . ¶
Norgga oahpahusministtara Kristin Clemetsena ii leat álo nu álki 	áddet 	. ¶
Mii gal 	áddet 	bures go eai buot nuorat duostan boikohttet nu movt Oahppiidsearvi lei ávžžuhan . ¶
– 	Áddet 	go ahte Ivvár Káre dovdá iežas oarbbisin Girkonjárgga buohcciviesus ? ¶
Son lohká dáidá leat váttis 	áddet 	dán áigásaš olbmuide man erenoamáš dáhpáhus dát lei . ¶
Dunfjell oaivvilda Jonassen livččii galgan 	áddet 	čáhkket saji ođđa ja nuorat olbmuid , ja erenoamážit nissonobmuid Máttá-Sámi guovllus . ¶
Mii fertet vázzit eambbo giehtalagaid , ja dan mun jáhkán olbmuid 	áddet 	eanet ahte eanet , lohká Terje Tretnes . ¶
Muhto Nystø ii loga 	áddet 	Ballo go lohká NSR:a leat reákšunearan . ¶
Ii ge Smuk Rolstad mielas leat riekta addit eambbosiidda fierbmelobiid , muhto ii loga šat 	áddet 	presideantta , go son liikká dadjá ahte fierbmevuoigatvuođat galget čadnot sidjiide geain lea , dahje geat láigiohit vihtta mihtu gietti . ¶
- Ballo ii beroš 	áddet 	¶
Dán ii oro mu bellodatustit Ballo berošteamin 	áddet 	, lohká Siri . ¶
- Midjiide šaddá veadjemeahttunin ovtta beaivvis ovttain skohteriin doalvut sihke gálvvuid , biergasiid ja dievva olbmuid , dan gal buot jierbme olbmot berreše 	áddet 	. ¶
- Nuorat fertejit 	áddet 	makkár riska sii váldet ja makkár ovddasvástádus sis lea jus vudjet mohtorfievrruin juhkanvuođas . ¶
Nuorat maid fertejit 	áddet 	ahte dás lea sáhka válljemis ja ahte juohkehaš vállje ieš , lohká Olsen . ¶
Son dovddaha ahte su dramatihkka lea máilmmálaš maid buot olbmot galget sáhttit 	áddet 	. ¶
Son ja Sámiráđđi lea fuolas maid das go Suoma stáhta ii beroš gullat iige hálit 	áddet 	sápmelaččaid dárbbuid . ¶
Simonsen vuordá ahte sámi ustibat galggaše 	áddet 	ahte leat 364 eará beaivvi jagis goas sáhttet ovddidit iežaset ášši ja oainnu . ¶
Dađibahábut ii leat leamaš álki 	áddet 	maid bellodagat duođaid oaivvildit . ¶
Dattetge ferte dadjat ahte giela lea muhtomin váttis 	áddet 	go iešalddis dat vuohki mo dat lea čállojuvvon lea amas eatnašiidda . ¶
Ii galgga leat váttis čuovvut dábálaš johtolaga iige 	áddet 	gii goas ge beassá vuodjit . ¶
Lea dehálaš ahte fágaplanat huksejuvvojit dan vuođul movt mii sámit ieža 	áddet 	máilbme , iige dáža mišuneraid oaiviliid mielde . ¶
- Muhto Finnmárkolága paragráfa 28 sáhttá maid 	áddet 	nu ahte gávdnojit čálekeahtes vuoigatvuođat , nu movt báikkálaš stággobivdiid vuoigatvuođat leat . ¶
- Doaivvun baicca dat lea álgu , min servodahkii vejolašvuohta ja hástalus , jus mii 	áddet 	iežamet kultuvrra atnit vuođđun . ¶
Dáiddárat leat maid guhkit áigge rahčan oažžut ruhtajuolludeaddjii eiseválddiid 	áddet 	ahte leat oalle ollu sámi dáiddárat geat ellet dáidagiin . ¶
Skumii ii leat váttis 	áddet 	ahte dákkár eahpečielga lágalaš dilli árrá earránan boazodolliid čoavdit vuoigatvuođagažaldagaid diggeviesuin . ¶
Sámediggeráđđi bijai maiddá ovdan dáiddadieđáhusa Sámedikki dievasčoahkkimis geassemánu álggus , mas earret eará čujuhuvvui dasa ahte sámi dáidagis lea dakkár historjáčatnaseapmi , mii lea deaŧalaš go galgá 	áddet 	dáiddasuorggi ovdáneami ja sámi servodaga muđuige . ¶
Elisabeth Hegge Guttorm ii loga váttisin 	áddet 	ahte Iešjotleahkái dárbbašuvvo áidi , vai seastá olbmuid ja luonddu . ¶
Nie boastut sáhttá 	áddet 	ja dulkot Finnmárkolága go eai leat dieđut dan birra . ¶
Muhtumiidda soaitá leat váttis 	áddet 	mo logemat olbmo dustet bidjat sihke iežaset seastinruđaid , luomu , oađđinráfi ja ástoáiggi dán Gaskaijarockafestiválii , mas leamaš nu guhkes ja beakkálmas váttis ruhtadilli . ¶
Rávttošnjárgalaš Sigvald Persen lohká 	áddet 	ahte badjolbmot dárbbašit el-rávdnje geassebarttain jus galget birget ealáhusas . ¶
Maiddái Finnmárkku luonddugáhttensearvi galggašii 	áddet 	, ahte lupmenáiggi lea earalágan dárbbut muhtorfievrruide go eará áigge . ¶
Heajus bealli dán vahkus lea ahte don sáhtát 	áddet 	boastut skihpára dahje guoimmi . ¶
Áidna maid sáhttit bargat otná máilmmes , lea geahččalit 	áddet 	guđetguoibmámet nu bures go sáhttit . ¶
Danne sis lea váddáseabbu 	áddet 	guovllu olbmuid dárbbuid . ¶
Dan lea váttis 	áddet 	, lohká Thomassen ja muittuha ahte Ruoŧa boazodoallit leat guođohan árbevirolaččat bohccuideaset Norggas moadde čuohte jagi . ¶
Jus vudjet dálveorohagain seamma ákkain , de mii 	áddet 	bures ahte dálonat ja earát imaštallet . ¶
- Go geavaha sámi iešmearrideami doahpaga Finnmárkolága oktavuođas , de sáhttá dan 	áddet 	dainna lágiin ahte NSR oaivvilda Sámedikki okto galgat hálddašit Finnmárkku . ¶
ÁDDE DILI : Sámedikk i ráđđe la httu Johan M. Sara lohk á 	áddet 	girječálliid frustrašuvnna . ¶
Porsanger čujuha dasa ahte dearvvašvuođadivššárat berrejit 	áddet 	dan maid sámi boaresolmmoš dadjá , ja vaikkeba dulkka skáhppot vai beassá gulahallat sámi pasieanttain . ¶
Anti maid ii loga 	áddet 	ákkaid ahte sápmelaččat ásset nu bieđgguid . ¶
Dan mii 	áddet 	bures . ¶
Buot lea dahkkon nu moivvasin ahte lea veadjetmeahttun 	áddet 	, lohká Smuk . ¶
- Mu mielas orru mieleavttus moivejuvvon vai šaddá váttis 	áddet 	ja čorget dili . ¶
Nilut lohká 	áddet 	go Norgga olgoriikadepartemeanta ii leat dorjon sin ruhtaohcama go Norga maid ii leat buorrindohkkehan Davvi-Kyprosa sierra riikan . ¶
Eriksen maid ii loga 	áddet 	gos BUL Alta ja Alta IF áiguba ohcat ruđaid sámenamas ođđa spábbačiekčanarena ásaheapmái . ¶
Sii livčče soaitán 	áddet 	buorebut sámi skuvlamánáid dili Oslos , jos livčče beassan gullat mat áššiid leat áigeguovdilat sámiide ja makkár hástalusat sámi servodagas leat skuvlla ektui dáppe Oslos . ¶
Ii leat doarvái ahte dušše tulka máhttá sániid , duopmár ferte maid 	áddet 	, lohká son . ¶
Nedrejord maid ii loga 	áddet 	manin juoigansearvi dál vuosttilda MiF ovdaprošeakta áigumušaid . ¶
	Áddet 	bures Sámi Allaskuvlla go dohppe dán nuvttá fálaldaga , ja ii dušše nuvttá , sii mákset vel ruđa dan ovddas . ¶
Máret Elle muitala iežas 	áddet 	Cupp buorebut ja muitala :¶
- Mot vel earát galget dan 	áddet 	, dadjá Jánoš Trosten . ¶
Eamiálbmogiid soardima historjjálaš konteaksta veahkeha 	áddet 	eamiálbmogiid dálá servodatlaš dili ja sosiála váttisvuođaid dan sadjái ahte otnábeaivve olbmot oidnet gáhta alde dušše « juhkaluvvan indiána » . ¶
Maiddái váivves , bávččas vásáhusaid ja muittuid juohkin earáiguin , geat leat vásihan seammalágan áššiid , lea dehálaš psyhkalaš ja vuoiŋŋalaš dearvvasmuvvamii - dat veahkeha 	áddet 	dáid vásáhusaid , dovdduid ja daid čuovvumusaid , mat muhtumin bohtet ovdan fysalaš dahje vuoiŋŋalaš dávddain ja váttisvuođain . ¶
Dahl lohká gal 	áddet 	Sámi joatkkaskuvlla dili Kárášjogas . ¶
Vai eai go dat gáro 	áddet 	, imaštallá Kárášjoga nisu . ¶
Gal don de 	áddet 	go du julggiide šaddet guolggat ! ¶
Váddáseamos sidjiide leamaš dieđus 	áddet 	mo dihtorsystema doaibmá . ¶
- Dát čájeha ahte ollu dážat eai ádde mo luonddu mearkkaid galgá dulkot ja 	áddet 	. ¶
DEHÁLAŠ DIEHTIT : Sámedikki direktevra Heidi Salmi lohká dehálažžan diehtit ahte muhtun bargiid mielas ii bargga son buori barggu , muhto ii loga vuos 	áddet 	maid sii hoavddat leat bargan boastut . ¶
Mii bat dás lei maid sáhtii boastut 	áddet 	? ¶
- Fylkamánnis lea váttis 	áddet 	mot sáhttá leairra cegget dakkár várrečohkaide . ¶
Eikjok maid ii loga 	áddet 	go Gerhardsen ja eará váhnemat Kárášjogas moitet go filbma čájehuvvui Sámi álbmotbeaivve . ¶
Nuorat fertejit dalle 	áddet 	dat mii lea amas , seammás go áddejit iežaset kultuvrra árvvuid . ¶
- Nuorat goitot prošeavttas leat buori muddui áddegoahtán mo ja man láhkai galget 	áddet 	máŋggakultuvrralaš birrasa áddejumiiid , lohká Eikjok . ¶
Dan lohká iežas bures 	áddet 	, go leat unnán lohkkit ja nu lea álmmuhusmárkan maiddái unni , mainna ii sáhte goassege dinet nu ollu ruđa ahte šattašeigga miehtá Sámi aviisan . ¶
Dattetge lei váttis 	áddet 	man láhkai Tsjekhov čájálmas lei joatkkan Internáhtta bihttái . ¶
Hætta lohká 	áddet 	ahte ruhtajuolludeapmi bođii beare maŋŋit , muhto ii loga sáhttán eará láhkái bargat go foanddas ii lean šat ruhta . ¶
Matti hálai áibbas čielga nuortalašgiela ja lassin hálai njoazit nu ahte máhtten 	áddet 	buot maid dajai . ¶
Sámi komponisttaid searvvi nubbinjođiheaddji Arve Nordland ii sáhte 	áddet 	ja šálloša go juoigiidsearvvis lea ballu dákkár gaskaboddosaš čovdosii . ¶
Dát veahkeha min 	áddet 	sámiid dološ eallinvugiid ja sin kulturovdáneami otná dillái . ¶
Mii gullat vahkosaččat dahje beaivválaččat liegganeami birra , muhto lea váttis 	áddet 	ášši ollislaččat . ¶
Maiddái kapihttal ultravioleahta suonjardeami birra lea álki 	áddet 	, vaikkoba ii gáttášii dán fáttá leat vejolaš dahkat áddehahttin . ¶
Dábálaš lohkkái šaddá sakka álkibun 	áddet 	artihkkaliid sisdoalu buriid , máŋggabealát ja máŋggalágan illustrašuvnnaid dihte . ¶
- Dákkár diehtu ja gelbbolašvuohta lea dárbbašlaš jus galggažat 	áddet 	mo buoremusat hálddašit luossajogaid . ¶
- Luossa riegáda jogas ja álgo jagiid eallá jogain , danin lea dehálaš eambo diehtit makkár guovlluin luossaveajehat ellet ja stuorrot , čállá Johansen , ja joatká ; - dákkár diehtu la gelbbolašvuohta lea dárbbašlaš jus galggažat 	áddet 	mo buoremusat hálddašat luossajogaid . ¶
Muhto Gaup maid imaštallá sámegiela amanuenssa Nils Øyvind Helandera moaitagiid go lohká skuvllaohppiide leat váttis 	áddet 	girjji ja ahte dat lea bealledagus buvtta . ¶
Munnje ii leat váttis 	áddet 	ahte Kjell Arne Olsen dovdá vealahuvvon , lohká várresátnejođiheaddji Frank Ingila . ¶
Skum lohká 	áddet 	ahte Norgga Boazosápmelaččaid Riikasearvvi jođiheaddji lea beahtahallan , muhto Sámedikki politihkalaš dilli dagaha ahte sii ( NSR ) eai beassan go ovtta áirasa mearredit boazodoallostivrii . ¶
Randi Skum lohká buorre mealgadii 	áddet 	Iskon Máhte Áslaga moaittaga , muhto Skum hálida eambo fokuseret dasa ahte boanddain galgá leat okta áirras boazodoallostivrras :¶
Randi Skum ii loga iežas 	áddet 	maid ja manne boanda galgá leat mielde stivremin boazodoalu ja lohpida gozihit dán beali departementta ektui . ¶
Triumf lohká 	áddet 	Mari Boine , ja danne son váldá máilmmenástti duođas . ¶
Nu jáhkánge iežan 	áddet 	sin geat eai vuolgán Beaivváža návddašit dán háve . ¶
Várra lea nu maid , muhto lea han čájehuvvon ahte sápmelaš teáhtergeahččit eai dáidde leat áivve nu oktageardánat nu mo dás sáhtášii 	áddet 	. ¶
- Norgga olbmot eai obba dieđe ja sáhte 	áddet 	man stuorra násti Mari Boine lea olgoriikkas . ¶
Jus galgá veahášge 	áddet 	dien gássahivvodaga , de lea diet gássa guovttegeardde eanet jo maid buot biillat Oslo gávpogis luitet áibmui jagis . ¶
Danin Skum ii loga 	áddet 	go muhtumat NSR:s ballet son galgá mahká dál geavahit NSR:a siskkáldas dieđuid ávkin Finnmárkku Luonddugáhttelihtu doaimmas . ¶
Guovdageainnu sátnejođiheaddji lohká Skum dál ieš berre 	áddet 	ahte dát guokte doaimma eaba soaba oktii . ¶
- Mun in oba sáhte ge 	áddet 	mot dáinna lágiin sáhttet olbmot bargat , vaikke lea váttis diehtit ahte vaháguhttá go luosaid moktege . ¶
Son lohká dán lea vejolas 	áddet 	jos mii guorahallat áhkuid árvvuid . ¶
Jus mii ná geahčastit dán áššái , de ii soaitte leat nu váttis 	áddet 	manne Guovdageain ' áhkut bealuštit almmáiolbmuid . ¶
- Jus eamiálbmogat háliidit hukset iešstivrejumiset ođđasit , de fertejit maid 	áddet 	ja guorahallat buot beliid , mat leat váikkuhan dan massimii , deattuha son loahpas . ¶
Dan maŋis , bohten 	áddet 	maiddái , ahte Sámi čuvgehussearvvi doaibma oažžut sámegielalaš bláđi áigái lei eambbo go riekta . ¶
Strømeng niiberávddi jođiheaddji Hjalmar Strømeng ii loga 	áddet 	Laiti čuoččuhusaid ja lohká Laiti eallá doložis . ¶
Sælleg dajai maid ahte lea veadjemeahttun 	áddet 	manin eiseválddit biehttalit sámi spesialisttaid álggaheamis dearvvasvuođaguovddáža Kárášjohkii . ¶
Ja munnje lei vátti s 	áddet 	maid dadje ovdalaš , go in ipmir davvisámegiela . ¶
Son lohká bures 	áddet 	ahte erenoamážit Oarje-Finnmárkku boazodoalloguovllus lea garra deaddu alla boazologu geažil . ¶
Dan ii leat oktiige váttis 	áddet 	, ahte buohccit vuoruhuvvojit , go buozalmasvuohta ii leat ovttage stivremis . ¶
Arne Hansen ii loga alcces váttisin 	áddet 	ahte olbmot leat heađáskan go eai oažžu ruđaid nu árrat go leat hárjánan , muhto alddis lohká bággu dáhttut čilgehusa go oaidná dasa dárbbu . ¶
Dan mii dahkat nu jođánit go vejolaš , go ii leat váttis 	áddet 	ahte olbmot dárbbašit ruđa , lohká Hansen . ¶
- Dan sáhttá 	áddet 	dainna lágin ahte eiseválddit sivahallet badjeolbmuid vahágiiguin geahččaleamin njeaidit boazologu vulobeallái 600-logu vai olahit doarjagiid . ¶
- Ii leat váttis 	áddet 	gáibádusa divvut dán geainnu , go son ollii Detnui 20 minuvtta maŋŋonan čoahkkimii . ¶
Dan fágalaš árvvoštallama in mun sáhtte 	áddet 	. ¶
Sidjiide geat eai leat vásihan dákkár morraša , sáhttá girji leat láidesteaddjin 	áddet 	eará olbmuid morašdili ja morašhálddašeami . ¶
Ulbmil lea oahppat dan mađe ahte 	áddet 	dábálaš , juohkebeaivválaš sániid ja dajaldagaid , ja áiggi mielde duostagoahtit hállat . ¶
Muhto muhtin áššit leat váddáseabbo 	áddet 	. ¶
Son ii sáhte 	áddet 	man lahkái sosiálaeiseváldit sáhttet meannudit sin geat juo ovddežis leat sosiálaheahtedilis . ¶
- Lea go nu ahte oahpaheaddji ii nagot 	áddet 	dálá nuoraid jurddašanvuogi ja dan sivas bázahallá . ¶
Jus nu gal leš , de ferte gal maid skuvla rievdadit sin ektui rutiinnaid vai maiddái sii ožžot dieđuid skuvllas maid sáhttet 	áddet 	. ¶
Nu go mii 	áddet 	leat eaktodáhtolaš servvid almmuhusat nuvttá , nu go miellahttočoahkkingohčumat . ¶
- Álggos lei váttis 	áddet 	dárogiela dáppe , lávlo dego , muitaleaba dánskagillii . ¶
Sofie muitala ahte lei váttis 	áddet 	maid Nuka hálai . ¶
- Eiseváldit fertejit maid 	áddet 	ahte sámi bearrašis lea mahkáš muoŧŧá eanet go dáža servodaga muoŧŧa , lasiha son . ¶
- Midjiide lea váttis 	áddet 	mot sáhttet riegádan eambbo miesit go dat lohku maid doalloovttadagat lea dieđihan diimmá cuoŋománu vuosttaš beaivvi , čilge áššemeannudeaddji Stig Sandring . ¶
Ahte Afrihkká lea dat máilmmeoassi guhte dáid riikkaid doarju dan láhkai ahte dát álgoálbmot julggastus ii dohkkehuvvo Ovddastahtton Našuvvas lea viehka váttis 	áddet 	. ¶
